customerID,Tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
26262,43.0,Month-to-month,No,Mailed check,61.5137288299543,6993.65
26263,32.0,Month-to-month,Yes,Bank transfer (automatic),62.8102423203255,4922.4
26264,13.0,Month-to-month,Yes,Electronic check,47.0200895740968,20.2
26265,59.0,One year,Yes,Bank transfer (automatic),93.0302245853965,3046.15
26266,41.0,Two year,No,Mailed check,52.0292078021417,5538.8
26267,40.0,Month-to-month,Yes,Mailed check,76.246100843946,2383.6
26268,21.0,Two year,No,Bank transfer (automatic),38.4168935368249,8312.75
26269,61.0,Month-to-month,No,Credit card (automatic),18.25,537.35
26270,72.0,One year,No,Bank transfer (automatic),31.0600172825104,210.3
26271,0.0,Month-to-month,Yes,Mailed check,74.7971026543059,2495.15
26272,52.0,Two year,Yes,Credit card (automatic),71.3860215358127,4684.3
26273,24.0,Two year,No,Bank transfer (automatic),74.0809905431484,3147.5
26274,41.0,Two year,Yes,Mailed check,42.4633890035837,2434.45
26275,53.0,Month-to-month,Yes,Mailed check,103.999559344931,2157.3
26276,0.0,Two year,No,Bank transfer (automatic),18.25,7133.45
26277,28.0,Month-to-month,Yes,Electronic check,68.3265990307397,196.75
26278,1.0,Month-to-month,Yes,Electronic check,61.1190680400472,20.2
26279,47.0,Month-to-month,No,Electronic check,86.1361301484247,2929.75
26280,26.0,Month-to-month,Yes,Bank transfer (automatic),78.0918099899473,673.1
26281,0.0,Month-to-month,Yes,Mailed check,53.5606020459894,24.8
26282,41.0,Month-to-month,Yes,Mailed check,58.6845207216853,470.0
26283,22.0,Month-to-month,No,Bank transfer (automatic),43.3524579765498,4828.05
26284,61.0,Month-to-month,Yes,Electronic check,97.9741606676385,3062.45
26285,36.0,Month-to-month,Yes,Mailed check,89.4736317039056,7281.6
26286,18.0,Month-to-month,No,Electronic check,40.5861277015827,1742.5
26287,39.0,Month-to-month,Yes,Mailed check,74.8135787763688,2067.0
26288,66.0,One year,Yes,Mailed check,105.431740745821,6383.9
26289,49.0,Two year,Yes,Credit card (automatic),87.5226126668495,2688.85
26290,13.0,Two year,Yes,Electronic check,52.5357150361408,545.15
26291,17.0,Month-to-month,No,Electronic check,37.9671528204191,7082.85
26292,31.0,Two year,Yes,Electronic check,18.25,335.75
26293,11.0,Two year,Yes,Electronic check,75.6016316437387,8477.7
26294,49.0,One year,No,Mailed check,77.3539663447331,1490.4
26295,0.0,Month-to-month,Yes,Credit card (automatic),54.8853448970651,1505.05
26296,54.0,Two year,Yes,Mailed check,64.3677567612174,2198.9
26297,47.0,One year,Yes,Mailed check,89.4132046508754,4685.55
26298,36.0,Month-to-month,Yes,Mailed check,82.9556968177605,727.8
26299,0.0,Month-to-month,No,Electronic check,66.9197998808661,1164.05
26300,42.0,Month-to-month,Yes,Electronic check,101.617811217994,7002.95
26301,37.0,Two year,No,Bank transfer (automatic),64.4113817774507,5356.45
26302,0.0,Month-to-month,Yes,Bank transfer (automatic),18.25,20.7
26303,66.0,One year,No,Mailed check,35.8083124725319,135.0
26304,65.0,One year,Yes,Bank transfer (automatic),78.5344649328976,6844.5
26305,0.0,Two year,Yes,Electronic check,28.781079239896,3665.55
26306,16.0,Month-to-month,No,Electronic check,79.0456963140528,4016.75
26307,0.0,Month-to-month,No,Bank transfer (automatic),18.25,7806.5
26308,44.0,One year,Yes,Electronic check,85.0026782538463,4982.5
26309,34.0,Two year,Yes,Mailed check,55.9340530658545,5233.25
26310,61.0,Month-to-month,Yes,Bank transfer (automatic),94.9951355743471,6844.5
26311,60.0,Two year,Yes,Mailed check,54.6655841259504,854.9
26312,55.0,Two year,Yes,Electronic check,81.4200704329084,6632.75
26313,42.0,Two year,Yes,Bank transfer (automatic),60.5681006914429,8078.1
26314,15.0,Month-to-month,No,Electronic check,18.25,3442.8
26315,24.0,Month-to-month,Yes,Mailed check,74.6679136423822,3384.0
26316,72.0,Two year,Yes,Electronic check,70.9779794340475,3649.6
26317,23.0,One year,No,Electronic check,47.0053152517259,2072.75
26318,5.0,Month-to-month,Yes,Mailed check,40.0988790136226,7332.4
26319,0.0,Month-to-month,Yes,Mailed check,83.2615029054194,2308.6
26320,19.0,Month-to-month,Yes,Bank transfer (automatic),59.5567511708701,92.5
26321,40.0,Two year,Yes,Bank transfer (automatic),64.7378677982477,1412.65
26322,72.0,Month-to-month,No,Credit card (automatic),31.6429400726787,2447.95
26323,0.0,Month-to-month,Yes,Electronic check,36.2690461148808,6954.15
26324,44.0,Month-to-month,Yes,Bank transfer (automatic),27.637580302392,137.85
26325,67.0,Month-to-month,No,Mailed check,46.5914038287952,6844.5
26326,0.0,Month-to-month,No,Electronic check,20.2588370619476,456.85
26327,43.0,Two year,Yes,Mailed check,88.2994762202644,2429.1
26328,0.0,Month-to-month,Yes,Bank transfer (automatic),110.929195475025,2660.2
26329,42.0,Month-to-month,No,Electronic check,62.0024501192468,2288.7
26330,64.0,One year,No,Mailed check,42.6712054396143,68.95
26331,18.0,Month-to-month,No,Credit card (automatic),109.018922797693,4557.5
26332,32.0,Month-to-month,Yes,Mailed check,39.6692555421113,830.25
26333,40.0,Month-to-month,No,Bank transfer (automatic),69.0670975485594,535.35
26334,22.0,Two year,Yes,Bank transfer (automatic),41.9410442954748,1212.25
26335,31.0,Two year,No,Mailed check,93.113483551193,6078.75
26336,11.0,Month-to-month,Yes,Bank transfer (automatic),38.3096888501633,347.25
26337,0.0,Month-to-month,Yes,Electronic check,32.8474898095537,4273.45
26338,23.0,One year,No,Bank transfer (automatic),44.8464601795787,3635.15
26339,48.0,One year,No,Bank transfer (automatic),98.0246867038166,2018.4
26340,1.0,Two year,No,Mailed check,55.6588179998879,7609.75
26341,13.0,Month-to-month,Yes,Mailed check,96.4804640491971,1107.2
26342,72.0,Month-to-month,Yes,Bank transfer (automatic),84.1168862244826,6844.5
26343,29.0,Month-to-month,No,Bank transfer (automatic),18.25,3482.85
26344,68.0,Two year,Yes,Mailed check,74.3106588183956,994.55
26345,26.0,Month-to-month,No,Bank transfer (automatic),43.4398120885648,990.45
26346,59.0,Month-to-month,Yes,Bank transfer (automatic),69.6773577581592,5016.65
26347,29.0,Month-to-month,No,Credit card (automatic),43.7615808351057,1682.05
26348,30.0,Month-to-month,No,Mailed check,64.3002700245763,162.55
26349,72.0,One year,No,Credit card (automatic),83.8774003127726,6844.5
26350,33.0,Month-to-month,No,Mailed check,89.8225729823098,20.2
26351,72.0,One year,Yes,Credit card (automatic),77.4737008071423,498.1
26352,28.0,Month-to-month,Yes,Mailed check,85.2072848106201,4733.1
26353,25.0,Two year,No,Mailed check,68.6373705794338,184.05
26354,32.0,Two year,Yes,Electronic check,75.1202276852184,4461.85
26355,17.0,Month-to-month,No,Bank transfer (automatic),66.4439857035517,6844.5
26356,50.0,One year,Yes,Mailed check,86.4080709189567,413.0
26357,55.0,Two year,Yes,Electronic check,53.2710462840116,7318.2
26358,0.0,Month-to-month,Yes,Bank transfer (automatic),47.7113414508047,50.55
26359,41.0,Month-to-month,Yes,Credit card (automatic),42.8865929632321,401.5
26360,40.0,Month-to-month,Yes,Bank transfer (automatic),38.763789258484,1077.05
26361,26.0,Month-to-month,No,Mailed check,36.1078554918624,2096.1
26362,10.0,Month-to-month,No,Mailed check,72.3800656478351,954.9
26363,57.0,Two year,Yes,Mailed check,54.5072982005636,365.65
26364,40.0,Two year,No,Electronic check,90.1083295138266,5514.95
26365,72.0,One year,Yes,Bank transfer (automatic),70.7007182713334,1815.65
26366,42.0,Two year,Yes,Electronic check,78.4389852664471,1798.65
26367,17.0,Two year,Yes,Electronic check,72.9070391523595,3772.5
26368,54.0,Month-to-month,Yes,Mailed check,107.227490476565,7325.1
26369,72.0,Two year,Yes,Credit card (automatic),118.75,6844.5
26370,62.0,Two year,Yes,Electronic check,118.75,7076.35
26371,14.0,Month-to-month,Yes,Credit card (automatic),18.25,20.2
26372,4.0,Month-to-month,Yes,Electronic check,75.9863466703606,1298.7
26373,27.0,Month-to-month,Yes,Electronic check,83.5471159858387,6993.65
26374,12.0,Month-to-month,Yes,Electronic check,89.5820202440443,59.55
26375,31.0,Two year,No,Electronic check,90.368378192459,296.15
26376,42.0,Two year,Yes,Mailed check,62.5947851784059,6844.5
26377,0.0,Month-to-month,Yes,Electronic check,18.25,257.05
26378,28.0,Month-to-month,Yes,Bank transfer (automatic),95.431969552868,295.95
26379,46.0,Two year,Yes,Bank transfer (automatic),86.3004875453551,7895.15
26380,39.0,Month-to-month,Yes,Mailed check,94.3023534317432,5038.15
26381,29.0,Month-to-month,Yes,Electronic check,91.2815617527183,2796.35
26382,71.0,Two year,Yes,Bank transfer (automatic),84.8035306621192,344.2
26383,57.0,Two year,Yes,Bank transfer (automatic),50.4522791083075,6844.5
26384,39.0,One year,No,Bank transfer (automatic),55.3503541477435,1344.5
26385,0.0,Month-to-month,Yes,Mailed check,108.805714390047,1457.25
26386,7.0,Month-to-month,Yes,Mailed check,55.2299687624548,1087.25
26387,0.0,Two year,Yes,Bank transfer (automatic),48.555251420007,5969.85
26388,66.0,Two year,Yes,Mailed check,78.1918385744088,5212.65
26389,26.0,Month-to-month,Yes,Bank transfer (automatic),76.606503977756,2275.1
26390,72.0,One year,Yes,Bank transfer (automatic),96.7339641628008,1341.5
26391,53.0,Month-to-month,No,Credit card (automatic),48.9800203573486,2624.25
26392,16.0,Month-to-month,Yes,Electronic check,32.3923562337294,4062.2
26393,23.0,Month-to-month,Yes,Electronic check,107.364943848422,326.8
26394,42.0,Two year,Yes,Credit card (automatic),32.8855164508157,4220.35
26395,48.0,Month-to-month,Yes,Bank transfer (automatic),115.252184318823,1145.35
26396,27.0,Two year,Yes,Mailed check,66.563048061366,2727.3
26397,31.0,Month-to-month,No,Bank transfer (automatic),61.3978496436948,4577.75
26398,49.0,Two year,Yes,Electronic check,81.7229450555271,1784.5
26399,57.0,One year,No,Mailed check,96.1495955922466,5705.05
26400,53.0,Month-to-month,Yes,Bank transfer (automatic),92.633358032189,3066.45
26401,13.0,Month-to-month,No,Electronic check,65.6589378279508,1113.95
26402,34.0,Two year,No,Mailed check,64.8874549570442,3069.45
26403,0.0,Month-to-month,No,Electronic check,21.8913368042764,562.7
26404,49.0,Two year,No,Electronic check,42.2407835538871,4386.2
26405,46.0,Two year,No,Electronic check,92.9802962279535,184.95
26406,31.0,Month-to-month,No,Bank transfer (automatic),32.9619674861202,1230.9
26407,39.0,Two year,Yes,Bank transfer (automatic),60.1692129621617,1245.6
26408,35.0,Two year,Yes,Credit card (automatic),40.6940660908091,202.3
26409,0.0,Month-to-month,Yes,Electronic check,61.9495671015644,438.05
26410,56.0,Two year,No,Electronic check,79.7531293172563,73.55
26411,72.0,Two year,Yes,Mailed check,79.3662089432632,6017.9
26412,51.0,One year,No,Bank transfer (automatic),59.7590671275128,188.7
26413,45.0,Month-to-month,Yes,Mailed check,84.4512255703485,417.65
26414,0.0,Month-to-month,Yes,Bank transfer (automatic),49.2160980802847,1313.55
26415,12.0,Two year,No,Electronic check,69.2669823300007,321.4
26416,49.0,Month-to-month,No,Credit card (automatic),47.4934809104082,237.95
26417,0.0,Month-to-month,No,Mailed check,89.8422681064616,2065.4
26418,40.0,Month-to-month,No,Mailed check,67.4675411486762,5564.85
26419,6.0,Month-to-month,Yes,Electronic check,78.7411122730335,847.8
26420,41.0,Month-to-month,Yes,Mailed check,118.75,7266.95
26421,32.0,Month-to-month,No,Mailed check,97.0978249742718,4154.55
26422,43.0,Month-to-month,Yes,Mailed check,38.1524005171144,2877.95
26423,55.0,Two year,No,Mailed check,65.8805888563049,81.1
26424,22.0,Two year,Yes,Electronic check,47.6414450433626,1553.9
26425,72.0,One year,No,Bank transfer (automatic),109.576565856152,2196.15
26426,3.0,Month-to-month,No,Electronic check,31.3340085949504,2094.9
26427,12.0,Month-to-month,No,Credit card (automatic),59.4297500082394,635.9
26428,57.0,One year,No,Credit card (automatic),41.2493844573678,741.4
26429,57.0,Two year,No,Credit card (automatic),53.4687461735709,426.35
26430,46.0,Month-to-month,No,Mailed check,42.8056776937034,6844.5
26431,62.0,One year,Yes,Credit card (automatic),106.865056914618,6844.5
26432,44.0,Month-to-month,Yes,Mailed check,107.118085692216,6782.15
26433,36.0,One year,No,Electronic check,97.7313270506328,1017.35
26434,0.0,Month-to-month,No,Electronic check,35.8165466196588,85.8
26435,9.0,Two year,No,Credit card (automatic),18.25,962.9
26436,47.0,Month-to-month,Yes,Mailed check,52.9832638536211,5809.75
26437,23.0,Month-to-month,Yes,Mailed check,18.25,8012.75
26438,22.0,One year,Yes,Mailed check,106.760472912033,6033.1
26439,0.0,Month-to-month,Yes,Electronic check,33.6317589153449,4669.2
26440,51.0,Two year,Yes,Credit card (automatic),82.8626686592074,457.1
26441,36.0,Two year,Yes,Bank transfer (automatic),64.7106664286991,6844.5
26442,69.0,Two year,Yes,Bank transfer (automatic),118.75,6844.5
26443,50.0,Two year,Yes,Electronic check,87.4409350168011,239.05
26444,16.0,Two year,No,Mailed check,18.25,6710.5
26445,19.0,Month-to-month,No,Electronic check,18.25,20.2
26446,30.0,Month-to-month,No,Electronic check,84.6522833356878,50.55
26447,30.0,Month-to-month,No,Mailed check,76.5918790497066,63.75
26448,17.0,Month-to-month,Yes,Electronic check,79.0903572528166,716.4
26449,0.0,Month-to-month,Yes,Electronic check,66.7459983648775,188.1
26450,30.0,One year,No,Electronic check,33.6636218313447,249.95
26451,0.0,Month-to-month,Yes,Mailed check,73.7472977349233,3432.9
26452,27.0,Month-to-month,Yes,Electronic check,88.4594190661532,520.0
26453,0.0,Month-to-month,Yes,Electronic check,49.9512195151388,6339.3
26454,41.0,Two year,Yes,Bank transfer (automatic),80.2391789694569,6844.5
26455,31.0,Two year,Yes,Mailed check,60.3007921621665,342.4
26456,15.0,Two year,No,Mailed check,23.8629229484335,8277.05
26457,57.0,Month-to-month,No,Electronic check,80.6566516542347,150.85
26458,0.0,Month-to-month,Yes,Electronic check,90.5031635556891,7397.0
26459,41.0,Two year,No,Bank transfer (automatic),48.4817078940798,1416.75
26460,8.0,Month-to-month,Yes,Electronic check,32.8550394649937,151.3
26461,48.0,Month-to-month,Yes,Mailed check,100.145675265333,1274.05
26462,0.0,Month-to-month,Yes,Electronic check,59.1257205161534,6252.7
26463,60.0,Month-to-month,No,Electronic check,85.0103506359569,1079.05
26464,26.0,Two year,Yes,Electronic check,70.287317224885,1985.15
26465,61.0,Two year,Yes,Bank transfer (automatic),95.1951158552518,45.25
26466,0.0,Two year,Yes,Electronic check,34.0256032165451,3171.15
26467,17.0,One year,No,Bank transfer (automatic),29.1755154456487,3134.7
26468,68.0,Month-to-month,Yes,Mailed check,91.9586695570992,1423.05
26469,23.0,Month-to-month,No,Credit card (automatic),102.993556550399,5127.95
26470,48.0,Month-to-month,Yes,Electronic check,118.75,1192.3
26471,45.0,Month-to-month,Yes,Bank transfer (automatic),108.206043100057,624.15
26472,40.0,Two year,Yes,Electronic check,57.250576202794,830.85
26473,46.0,Two year,No,Bank transfer (automatic),60.8275968370665,3990.6
26474,24.0,Month-to-month,Yes,Bank transfer (automatic),52.0314970047788,6844.5
26475,2.0,Month-to-month,Yes,Electronic check,106.75909705178,20.2
26476,30.0,Month-to-month,No,Bank transfer (automatic),23.7007609853618,1126.75
26477,72.0,Two year,Yes,Credit card (automatic),103.164306695365,1937.4
26478,33.0,Month-to-month,No,Mailed check,73.193191762115,2018.4
26479,35.0,Month-to-month,Yes,Mailed check,38.2441224923293,210.3
26480,30.0,Month-to-month,Yes,Credit card (automatic),59.6501612637028,168.9
26481,54.0,Two year,Yes,Mailed check,59.5483361089001,772.4
26482,22.0,Two year,No,Credit card (automatic),65.083478210478,8124.2
26483,20.0,Month-to-month,No,Mailed check,77.2193356528044,1867.6
26484,28.0,Month-to-month,Yes,Bank transfer (automatic),118.75,5276.1
26485,35.0,Two year,No,Credit card (automatic),76.6226420914233,1050.5
26486,27.0,Two year,Yes,Mailed check,34.8891597874549,593.3
26487,46.0,Two year,Yes,Bank transfer (automatic),52.1149710575968,6000.1
26488,25.0,Two year,Yes,Mailed check,56.1080705156139,6339.3
26489,0.0,Month-to-month,Yes,Credit card (automatic),58.729369238107,5508.35
26490,7.0,Two year,Yes,Bank transfer (automatic),64.8231283751973,20.2
26491,23.0,Month-to-month,Yes,Bank transfer (automatic),77.0843334783157,6841.45
26492,13.0,Month-to-month,Yes,Electronic check,56.8697193078535,1614.2
26493,30.0,Two year,Yes,Mailed check,65.9433329502199,6844.5
26494,50.0,Month-to-month,Yes,Credit card (automatic),80.2469884151587,1686.15
26495,31.0,Month-to-month,Yes,Electronic check,64.9258572197071,372.45
26496,0.0,Month-to-month,No,Mailed check,56.4704583147197,1939.35
26497,58.0,One year,Yes,Credit card (automatic),78.7620878329863,883.35
26498,33.0,Two year,Yes,Credit card (automatic),47.9834890869245,5682.25
26499,20.0,Two year,No,Bank transfer (automatic),18.25,19.65
26500,18.0,Month-to-month,Yes,Mailed check,40.2679854197243,3003.55
26501,0.0,Month-to-month,Yes,Electronic check,29.6170175885363,6873.75
26502,17.0,Month-to-month,No,Electronic check,98.8673381605167,7853.7
26503,22.0,Month-to-month,Yes,Mailed check,83.7453285745413,417.7
26504,10.0,Month-to-month,No,Electronic check,27.3163239662282,1718.35
26505,33.0,Two year,No,Credit card (automatic),28.1550235151765,5917.55
26506,45.0,Month-to-month,Yes,Mailed check,95.2102116780432,1434.1
26507,33.0,One year,No,Bank transfer (automatic),56.4619312882733,6844.5
26508,39.0,Two year,Yes,Electronic check,90.5043823319048,6844.5
26509,64.0,One year,No,Bank transfer (automatic),27.4327714293387,265.3
26510,58.0,Two year,Yes,Mailed check,94.8733244616021,1302.65
26511,37.0,Month-to-month,No,Bank transfer (automatic),61.7967145579825,137.85
26512,56.0,Two year,Yes,Credit card (automatic),106.574221231243,118.3
26513,19.0,Two year,No,Electronic check,68.3418602509849,6590.8
26514,53.0,One year,Yes,Credit card (automatic),27.3344926761788,6067.4
26515,29.0,Two year,No,Mailed check,31.5272838401787,3928.3
26516,50.0,Month-to-month,No,Bank transfer (automatic),18.25,82.7
26517,38.0,Month-to-month,Yes,Mailed check,118.75,6844.5
26518,42.0,Two year,Yes,Credit card (automatic),60.9877961280576,2030.3
26519,32.0,Month-to-month,Yes,Bank transfer (automatic),39.3803824435889,2033.05
26520,41.0,Month-to-month,Yes,Electronic check,89.9563785928849,7133.1
26521,57.0,Two year,No,Bank transfer (automatic),118.75,1375.15
26522,31.0,Month-to-month,Yes,Bank transfer (automatic),87.4116667213673,1398.6
26523,21.0,Month-to-month,Yes,Electronic check,70.0396119918991,813.3
26524,0.0,Month-to-month,No,Electronic check,86.4120476663502,400.3
26525,67.0,One year,No,Credit card (automatic),51.2016954802519,6549.45
26526,45.0,Two year,Yes,Credit card (automatic),56.888204837554,180.25
26527,33.0,Month-to-month,Yes,Electronic check,109.509700077747,4916.95
26528,26.0,One year,No,Credit card (automatic),74.1906523287178,50.05
26529,68.0,Two year,Yes,Mailed check,88.6854239596388,1593.1
26530,72.0,Two year,Yes,Credit card (automatic),103.657953104061,3349.1
26531,66.0,One year,Yes,Bank transfer (automatic),42.9508601056046,2351.45
26532,31.0,One year,No,Mailed check,55.1655454137311,2245.4
26533,15.0,Month-to-month,No,Bank transfer (automatic),20.3802330861123,2401.05
26534,0.0,Month-to-month,No,Electronic check,61.7693980480653,20.2
26535,19.0,Two year,Yes,Electronic check,66.2293738208125,559.2
26536,34.0,Month-to-month,Yes,Electronic check,85.8619072432856,2549.1
26537,8.0,Month-to-month,No,Mailed check,45.1423644927719,7297.75
26538,20.0,Month-to-month,No,Electronic check,47.4027582357705,88.35
26539,51.0,Two year,Yes,Electronic check,75.1541851419204,708.8
26540,48.0,Two year,Yes,Mailed check,50.472238149904,7782.85
26541,30.0,Month-to-month,Yes,Mailed check,81.0901688489441,1078.75
26542,72.0,Two year,Yes,Bank transfer (automatic),116.332161766281,79.95
26543,0.0,Month-to-month,No,Mailed check,31.3373527989013,4214.25
26544,53.0,Two year,No,Credit card (automatic),70.9001784007008,5276.1
26545,47.0,Two year,Yes,Mailed check,63.996651798082,88.8
26546,55.0,Two year,Yes,Credit card (automatic),90.5647975727772,3452.55
26547,49.0,Two year,Yes,Bank transfer (automatic),41.1507751203239,4273.45
26548,44.0,Two year,Yes,Mailed check,45.4592663228037,943.0
26549,27.0,Month-to-month,Yes,Electronic check,77.7431379278772,959.9
26550,10.0,Month-to-month,Yes,Mailed check,67.488228311568,3608.0
26551,24.0,Month-to-month,Yes,Electronic check,77.7182468856707,1390.6
26552,65.0,One year,No,Electronic check,91.0082815502617,1835.3
26553,72.0,Month-to-month,No,Bank transfer (automatic),71.4913418051374,4421.95
26554,72.0,Two year,Yes,Mailed check,96.5357743038964,49.55
26555,41.0,Two year,No,Credit card (automatic),26.2314754788502,3574.5
26556,19.0,Two year,No,Electronic check,72.0664581256209,50.8
26557,49.0,Month-to-month,Yes,Credit card (automatic),100.382658709832,20.2
26558,51.0,Month-to-month,Yes,Mailed check,118.75,370.65
26559,26.0,Month-to-month,Yes,Electronic check,35.9355521064589,245.2
26560,10.0,Two year,No,Bank transfer (automatic),18.8852862287561,48.6
26561,27.0,Month-to-month,No,Mailed check,59.2903860250102,487.05
26562,37.0,Two year,No,Mailed check,36.1611653772268,147.8
26563,31.0,Two year,Yes,Mailed check,61.8025394874857,20.2
26564,0.0,Month-to-month,Yes,Credit card (automatic),66.5629384018862,20.2
26565,19.0,Month-to-month,No,Bank transfer (automatic),18.25,1886.4
26566,24.0,Month-to-month,Yes,Credit card (automatic),43.085863606525,4116.8
26567,27.0,One year,Yes,Mailed check,26.8614978580208,134.5
26568,61.0,Month-to-month,Yes,Mailed check,98.253862709278,1245.6
26569,50.0,Two year,No,Bank transfer (automatic),32.7862445979796,5036.3
26570,36.0,Two year,Yes,Electronic check,72.3684173333713,1388.45
26571,12.0,Month-to-month,Yes,Electronic check,36.212533581677,20.2
26572,18.0,Month-to-month,Yes,Credit card (automatic),51.9803133610726,1414.2
26573,43.0,Month-to-month,Yes,Bank transfer (automatic),70.5463459873471,225.65
26574,30.0,Month-to-month,No,Mailed check,19.5929070063098,581.85
26575,37.0,Two year,No,Credit card (automatic),46.4241930019604,116.6
26576,24.0,Month-to-month,No,Mailed check,23.3145143550584,1217.25
26577,45.0,Month-to-month,Yes,Credit card (automatic),118.75,605.45
26578,33.0,Month-to-month,Yes,Electronic check,93.9062501587821,2934.3
26579,33.0,Month-to-month,No,Mailed check,75.7502987243587,288.05
26580,0.0,Month-to-month,No,Mailed check,23.7092849192343,141.6
26581,21.0,Month-to-month,Yes,Mailed check,80.0344579716279,5841.35
26582,1.0,Month-to-month,No,Credit card (automatic),18.25,1559.15
26583,0.0,Month-to-month,Yes,Mailed check,69.8486232361854,1126.75
26584,41.0,Two year,Yes,Electronic check,76.0191458474935,487.95
26585,33.0,Two year,No,Mailed check,67.8809897551664,416.4
26586,17.0,Month-to-month,Yes,Electronic check,52.9751994628885,3617.1
26587,6.0,Two year,Yes,Electronic check,44.8090132590892,7372.65
26588,5.0,Month-to-month,Yes,Credit card (automatic),36.5305638296646,637.4
26589,5.0,Two year,Yes,Mailed check,42.9335097117052,5000.05
26590,41.0,Two year,No,Electronic check,80.7512731683219,19.8
26591,21.0,Month-to-month,No,Bank transfer (automatic),84.9084676882988,1250.1
26592,14.0,Two year,Yes,Bank transfer (automatic),71.3967723562493,3886.45
26593,25.0,Month-to-month,Yes,Electronic check,96.4895666310926,57.4
26594,26.0,One year,No,Credit card (automatic),18.25,360.1
26595,4.0,Two year,Yes,Bank transfer (automatic),29.900085713255,20.2
26596,48.0,Two year,Yes,Credit card (automatic),69.0973582040926,689.75
26597,34.0,Month-to-month,Yes,Mailed check,77.6468350928137,8672.45
26598,37.0,Two year,Yes,Bank transfer (automatic),50.8496770912342,2813.05
26599,2.0,Month-to-month,Yes,Electronic check,97.4506198461388,4684.3
26600,60.0,One year,Yes,Bank transfer (automatic),23.0354474366236,3023.85
26601,52.0,Month-to-month,Yes,Credit card (automatic),76.5480740234905,2499.3
26602,10.0,Month-to-month,No,Mailed check,61.3529805303044,403.35
26603,22.0,Month-to-month,Yes,Bank transfer (automatic),20.6897648005371,1701.65
26604,46.0,Month-to-month,Yes,Bank transfer (automatic),77.4148304499902,116.85
26605,15.0,Two year,Yes,Mailed check,18.25,1185.95
26606,38.0,Month-to-month,No,Electronic check,78.851086021322,5430.35
26607,64.0,One year,No,Mailed check,75.66896349617,469.25
26608,28.0,One year,No,Credit card (automatic),30.4240458180183,1537.85
26609,11.0,One year,No,Credit card (automatic),68.5804762119741,541.15
26610,19.0,Month-to-month,No,Credit card (automatic),49.6791850647622,7746.7
26611,0.0,Month-to-month,No,Electronic check,68.2047548842771,966.55
26612,36.0,Two year,Yes,Electronic check,90.9293623822103,2452.7
26613,23.0,Two year,Yes,Bank transfer (automatic),118.75,617.85
26614,37.0,Month-to-month,Yes,Bank transfer (automatic),89.6904607429984,1156.55
26615,54.0,One year,Yes,Electronic check,29.5483036702441,2356.75
26616,72.0,One year,Yes,Bank transfer (automatic),73.1648669393729,243.65
26617,33.0,Two year,No,Electronic check,37.801076202769,1643.55
26618,0.0,Month-to-month,No,Electronic check,18.25,20.2
26619,7.0,Month-to-month,No,Electronic check,53.5703454756929,1564.05
26620,27.0,Month-to-month,Yes,Electronic check,99.6945315035543,2093.9
26621,26.0,Month-to-month,Yes,Electronic check,88.6608654747069,678.2
26622,37.0,Two year,Yes,Credit card (automatic),51.2118883531307,145.15
26623,2.0,Two year,Yes,Electronic check,52.836704851247,3486.65
26624,72.0,One year,Yes,Credit card (automatic),76.4155910569357,2011.4
26625,40.0,Month-to-month,No,Credit card (automatic),18.25,20.2
26626,58.0,Two year,No,Bank transfer (automatic),18.25,5289.05
26627,40.0,Month-to-month,No,Electronic check,63.7140929335164,2015.8
26628,26.0,Two year,No,Mailed check,57.7721496166229,710.05
26629,65.0,Month-to-month,Yes,Bank transfer (automatic),63.7055158598487,6841.45
26630,27.0,Month-to-month,Yes,Credit card (automatic),77.2580486729336,438.9
26631,6.0,Month-to-month,No,Bank transfer (automatic),28.4539753615107,2684.35
26632,67.0,Month-to-month,No,Credit card (automatic),85.8774933472506,3375.9
26633,50.0,One year,Yes,Credit card (automatic),78.5787134305975,428.45
26634,32.0,Two year,Yes,Mailed check,86.7785089216796,329.8
26635,72.0,Month-to-month,Yes,Mailed check,65.2949599076932,1520.9
26636,47.0,Two year,No,Bank transfer (automatic),68.855011714852,735.5
26637,44.0,Month-to-month,Yes,Mailed check,108.930680693203,3008.55
26638,0.0,Month-to-month,No,Mailed check,91.3729937118526,246.6
26639,27.0,Month-to-month,Yes,Electronic check,64.2611815745749,690.5
26640,42.0,Month-to-month,Yes,Mailed check,18.25,1011.5
26641,31.0,Month-to-month,Yes,Credit card (automatic),60.6876039816391,272.35
26642,40.0,Month-to-month,No,Mailed check,66.116263128631,4543.15
26643,8.0,Month-to-month,No,Bank transfer (automatic),18.25,91.45
26644,1.0,Month-to-month,Yes,Electronic check,50.7612386011786,79.05
26645,49.0,Month-to-month,Yes,Electronic check,100.850463386909,5680.9
26646,43.0,Month-to-month,No,Credit card (automatic),61.6159684335753,853.1
26647,0.0,Month-to-month,Yes,Electronic check,118.75,4156.8
26648,21.0,Month-to-month,Yes,Electronic check,83.9543265738181,3454.6
26649,19.0,Month-to-month,Yes,Bank transfer (automatic),48.6712350313753,3949.15
26650,32.0,Two year,Yes,Bank transfer (automatic),58.3601363504374,1381.2
26651,13.0,Month-to-month,No,Mailed check,40.2972387712915,356.65
26652,54.0,Month-to-month,Yes,Bank transfer (automatic),118.469330889783,541.15
